JD_TT			KELT_Instrumental Mag_Detrended		KELT_Mag_err
 2455280.3718869998119771      14.7544799999999992       0.0486100000000000
 2455280.3855269998311996      14.7413799999999995       0.0470600000000000
 2455280.3948200000450015      14.8151299999999999       0.0443700000000000
 2455280.4085329999215901      14.8088599999999992       0.0431300000000000
 2455280.4243839997798204      14.7670899999999996       0.0429900000000000
 2455280.4402549997903407      14.8272899999999996       0.0406600000000000
 2455280.4538119998760521      14.7838899999999995       0.0385000000000000
 2455280.4718019999563694      14.8150600000000008       0.0338200000000000
 2455280.4897190001793206      14.7866800000000005       0.0326700000000000
 2455280.5055809998884797      14.7673199999999998       0.0331400000000000
 2455280.5303770001046360      14.7818299121136558       0.0305300000000000
 2455280.5440670000389218      14.7371377167649467       0.0310000000000000
 2455280.5578700001351535      14.8444629887457822       0.0314200000000000
 2455280.5716740000061691      14.7873701842602632       0.0322800000000000
 2455280.5854739998467267      14.7857201032057688       0.0331900000000000
 2455280.5970600000582635      14.7264471916300685       0.0334000000000000
 2455280.6108590001240373      14.7683592504142354       0.0342400000000000
 2455280.6245510000735521      14.8158915852749242       0.0350100000000000
 2455280.6382329999469221      14.7676192140625240       0.0358800000000000
 2455281.3608980001881719      14.7720900000000004       0.0555500000000000
 2455281.3720120000652969      14.7178100000000001       0.0536700000000000
 2455281.3806239999830723      14.7744700000000009       0.0505300000000000
 2455281.3870790000073612      14.7819400000000005       0.0504000000000000
 2455281.3965250002220273      14.8487799999999996       0.0506900000000000
 2455281.4059649999253452      14.7499300000000009       0.0491500000000000
 2455281.4154119999147952      14.7504899999999992       0.0492600000000000
 2455281.4269380001351237      14.7675000000000001       0.0472200000000000
 2455281.4385870001278818      14.7070299999999996       0.0472800000000000
 2455281.4531669998541474      14.7057000000000002       0.0460500000000000
 2455281.4624549997970462      14.7270099999999999       0.0458400000000000
 2455281.4761669998988509      14.7819000000000003       0.0457300000000000
 2455281.4920210000127554      14.7710399999999993       0.0434300000000000
 2455281.5083349999040365      14.7330075138830896       0.0390200000000000
 2455281.5335880001075566      14.7657891241657211       0.0344900000000000
 2455281.5472829998470843      14.7920104121953262       0.0355300000000000
 2455281.5610830001533031      14.7593588082988099       0.0345000000000000
 2455281.5748729999177158      14.7559886427511451       0.0350900000000000
 2455281.5864579998888075      14.7365676887643033       0.0351800000000000
 2455281.6002580001950264      14.7603888588964640       0.0351000000000000
 2455281.6139050000347197      14.8034109722081997       0.0342800000000000
 2455281.6275909999385476      14.7873201818040663       0.0343700000000000
 2455281.6412849999032915      14.7873401827865454       0.0355700000000000
 2455293.3309269999153912      14.7468800000000009       0.0336200000000000
 2455293.3489979999139905      14.7746700000000004       0.0320600000000000
 2455293.3603830002248287      14.7779100000000003       0.0313100000000000
 2455293.3761680000461638      14.7820999999999998       0.0314300000000000
 2455293.3940820000134408      14.7302000000000000       0.0303100000000000
 2455293.4099599998444319      14.7513600000000000       0.0296300000000000
 2455293.4235140001401305      14.7615099999999995       0.0313300000000000
 2455293.4415059997700155      14.7481299999999997       0.0316300000000000
 2455293.4593529999256134      14.7610899999999994       0.0330900000000000
 2455293.4756769998930395      14.7592688038776565       0.0321900000000000
 2455293.5009429999627173      14.8573336209708415       0.0332500000000000
 2455293.5146920001134276      14.7858401091006417       0.0343400000000000
 2455293.5284979999996722      14.7834199902207146       0.0344300000000000
 2455293.5423110001720488      14.8297422656414408       0.0352100000000000
 2455293.5539040002040565      14.8026909368389656       0.0351900000000000
 2455293.5677029998041689      14.7738395196134054       0.0366500000000000
 2455293.5792899997904897      14.7917003969669079       0.0373700000000000
 2455293.5888089998625219      14.7909103581589978       0.0392000000000000
 2455293.5983449998311698      14.7890002643322784       0.0397500000000000
 2455293.6069519999437034      14.7887702530337730       0.0411400000000000
 2455293.6156190000474453      14.8202017969990898       0.0399300000000000
 2455293.6243210001848638      14.7849100634153796       0.0405000000000000
 2455293.6329830000177026      14.8026509348740092       0.0407800000000000
 2455294.3298659999854863      14.7678799999999999       0.0363200000000000
 2455294.3479639999568462      14.7505500000000005       0.0347800000000000
 2455294.3593790000304580      14.7745700000000006       0.0345100000000000
 2455294.3751480001956224      14.8077600000000000       0.0332900000000000
 2455294.3930480000562966      14.7700899999999997       0.0333100000000000
 2455294.4089259998872876      14.7606199999999994       0.0316900000000000
 2455294.4224879997782409      14.7918900000000004       0.0319100000000000
 2455294.4404799998737872      14.7595200000000002       0.0313900000000000
 2455294.4583959998562932      14.7781599999999997       0.0316200000000000
 2455294.4747250000946224      14.7530885002917298       0.0319200000000000
 2455294.4999799998477101      14.7948405512160672       0.0326700000000000
 2455294.5136850001290441      14.7976806907280451       0.0333300000000000
 2455294.5274189999327064      14.8001208105904496       0.0331900000000000
 2455294.5412369999103248      14.7696093118191563       0.0342000000000000
 2455294.5528759998269379      14.7783097391974003       0.0340500000000000
 2455294.5666780001483858      14.7959406052523974       0.0350000000000000
 2455294.5761449998244643      14.7343175782354461       0.0352400000000000
 2455294.5857370002195239      14.7342575752880105       0.0352700000000000
 2455294.5952759999781847      14.7909003576677591       0.0363500000000000
 2455294.6047519999556243      14.8013308700304123       0.0370800000000000
 2455294.6134810000658035      14.8227619227563672       0.0367800000000000
 2455294.6221540002152324      14.7679392297821828       0.0369300000000000
 2455294.6308090002276003      14.7475982306013194       0.0377200000000000
 2455295.3287670002318919      14.8239800000000006       0.0333300000000000
 2455295.3445359999313951      14.8552099999999996       0.0320600000000000
 2455295.3558950000442564      14.7682599999999997       0.0322000000000000
 2455295.3717240002006292      14.8048400000000004       0.0306900000000000
 2455295.3896400001831353      14.7880800000000008       0.0304100000000000
 2455295.4055180000141263      14.8150499999999994       0.0299100000000000
 2455295.4190819999203086      14.8171400000000002       0.0306000000000000
 2455295.4370769998058677      14.8332700000000006       0.0296300000000000
 2455295.4549969998188317      14.8252299999999995       0.0301700000000000
 2455295.4713229998014867      14.8473031282577619       0.0277300000000000
 2455295.4965989999473095      14.8460630673440797       0.0323900000000000
 2455297.3263229997828603      14.7634699999999999       0.0323800000000000
 2455297.3430010001175106      14.7394099999999995       0.0316100000000000
 2455297.3544009998440742      14.7741199999999999       0.0298000000000000
 2455297.3701760000549257      14.7642699999999998       0.0302700000000000
 2455297.3880969998426735      14.7614099999999997       0.0304000000000000
 2455297.4048819998279214      14.7818699999999996       0.0298000000000000
 2455297.4184500002302229      14.7974499999999995       0.0302300000000000
 2455297.4364280002191663      14.7392800000000008       0.0300200000000000
 2455297.4543800000101328      14.7619399999999992       0.0302200000000000
 2455297.4707160000689328      14.7779297205303042       0.0305000000000000
 2455297.4959649997763336      14.7544385666090445       0.0319400000000000
 2455297.5096700000576675      14.7602988544753106       0.0313300000000000
 2455297.5234759999439120      14.7732594911215234       0.0325100000000000
 2455297.5372859998606145      14.7606488716686872       0.0330000000000000
 2455297.5488709998317063      14.7790097735841552       0.0323200000000000
 2455297.5626719999127090      14.7592088009302191       0.0337200000000000
 2455297.5763679998926818      14.7741995372980242       0.0338900000000000
 2455297.5900610000826418      14.7611188947569367       0.0342800000000000
 2455298.3252699999138713      14.7972699999999993       0.0341100000000000
 2455298.3419550000689924      14.8537199999999991       0.0339200000000000
 2455298.3533600000664592      14.7919999999999998       0.0322500000000000
 2455298.3691309997811913      14.8275000000000006       0.0337900000000000
 2455298.3870629998855293      14.8162400000000005       0.0322200000000000
 2455298.4038550001569092      14.8144600000000004       0.0310300000000000
 2455298.4174560001119971      14.8306600000000000       0.0308800000000000
 2455298.4375939997844398      14.8071500000000000       0.0316300000000000
 2455298.4534809999167919      14.8066099999999992       0.0313100000000000
 2455298.4782850001938641      14.8143115076591059       0.0288100000000000
 2455298.4941969998180866      14.7925704397047308       0.0295500000000000
 2455298.5080099999904633      14.8332924400314141       0.0309700000000000
 2455298.5218159998767078      14.8445229916932178       0.0314800000000000
 2455298.5356230000033975      14.7851200737314077       0.0324100000000000
 2455298.5472209998406470      14.8494732348567027       0.0329100000000000
 2455298.5610360000282526      14.8158915852749242       0.0337200000000000
 2455298.5747309997677803      14.8358125638237350       0.0336000000000000
 2455298.5884239999577403      14.8557935453199814       0.0328300000000000
 2455298.6021190001629293      14.8405027942149950       0.0349100000000000
 2455298.6158119998872280      14.7867001513472260       0.0363000000000000
 2455298.6315790000371635      14.7546685779075499       0.0377500000000000
 2455299.3243970000185072      14.8057999999999996       0.0317400000000000
 2455299.3411300000734627      14.7988199999999992       0.0320900000000000
 2455299.3525310000404716      14.7763399999999994       0.0328100000000000
 2455299.3683099998161197      14.8149999999999995       0.0296300000000000
 2455299.3862419999204576      14.7972500000000000       0.0317200000000000
 2455299.4050879999995232      14.7875499999999995       0.0295100000000000
 2455299.4186559999361634      14.7486099999999993       0.0287000000000000
 2455299.4366009999066591      14.8243600000000004       0.0297400000000000
 2455299.4524759999476373      14.7361299999999993       0.0297800000000000
 2455299.4772959998808801      14.8261420887952706       0.0306500000000000
 2455299.4909919998608530      14.7729194744193855       0.0312400000000000
 2455299.5048099998384714      14.8355125490865518       0.0314600000000000
 2455299.5186219997704029      14.7734695014375497       0.0321200000000000
 2455299.5324309999123216      14.8040310026650417       0.0321300000000000
 2455299.5440259999595582      14.7494783229543192       0.0329600000000000
 2455299.5578330000862479      14.8107613332691326       0.0334100000000000
 2455299.5715259998105466      14.7818199116224172       0.0333700000000000
 2455299.5852520000189543      14.7822899347106667       0.0335700000000000
 2455299.5989500000141561      14.7617989281612143       0.0338100000000000
 2455299.6126540000550449      14.8413728369528197       0.0352000000000000
 2455299.6283999998122454      14.7909203586502365       0.0369900000000000
 2455300.3252110001631081      14.7394800000000004       0.0350500000000000
 2455300.3366109998896718      14.7730499999999996       0.0339700000000000
 2455300.3524150000885129      14.7531599999999994       0.0313500000000000
 2455300.3703379998914897      14.7439999999999998       0.0295600000000000
 2455300.3861989998258650      14.7563899999999997       0.0303600000000000
 2455300.3997700000181794      14.7372999999999994       0.0292800000000000
 2455300.4177689999341965      14.7627199999999998       0.0296900000000000
 2455300.4356990000233054      14.7859099999999994       0.0300200000000000
 2455300.4515680000185966      14.7709399999999995       0.0289300000000000
 2455300.4763790001161397      14.8144715155189353       0.0300400000000000
 2455300.4900759998708963      14.7407878960673138       0.0306700000000000
 2455300.5038999998942018      14.7715094051546334       0.0305400000000000
 2455300.5176450000144541      14.7798498148482622       0.0304100000000000
 2455300.5315270000137389      14.7460981569154157       0.0316600000000000
 2455300.5431180000305176      14.7622689512494656       0.0333400000000000
 2455300.5589850000105798      14.7627489748289538       0.0326700000000000
 2455300.5726789999753237      14.7894402859468119       0.0341500000000000
 2455300.5863709999248385      14.7473082163553784       0.0335400000000000
 2455300.6000620000995696      14.7547285808549855       0.0369100000000000
 2455300.6137640001252294      14.7716694130144646       0.0351800000000000
 2455303.4335110001266003      14.7584400000000002       0.0314800000000000
 2455304.3041480001993477      14.7641500000000008       0.0326700000000000
 2455304.3199089998379350      14.7683199999999992       0.0334500000000000
 2455304.3313259999267757      14.7874099999999995       0.0314600000000000
 2455304.3471130002290010      14.7832899999999992       0.0306700000000000
 2455304.3650409998372197      14.7632600000000007       0.0307200000000000
 2455304.3809159998781979      14.7695500000000006       0.0307200000000000
 2455304.3944970001466572      14.8200400000000005       0.0312600000000000
 2455304.4124969998374581      14.7608599999999992       0.0307400000000000
 2455304.4304260001517832      14.7722200000000008       0.0312000000000000
 2455304.4467679997906089      14.8162616034507799       0.0305400000000000
 2455304.4720450001768768      14.7977006917105260       0.0317100000000000
 2455304.4857560000382364      14.8026809363477270       0.0315400000000000
 2455304.4995659999549389      14.7764996502830765       0.0312600000000000
 2455304.5133719998411834      14.7587587788244488       0.0313800000000000
 2455304.5249729999341071      14.7667491713246974       0.0323100000000000
 2455304.5387860001064837      14.7763196414407680       0.0325300000000000
 2455304.5524829998612404      14.7797098079709119       0.0329400000000000
 2455304.5661769998259842      14.7774296959683387       0.0341500000000000
 2455304.5798709997907281      14.7979307030090315       0.0328500000000000
 2455304.5935729998163879      14.7711493874700182       0.0329900000000000
 2455304.6072749998420477      14.7966106381654328       0.0344900000000000
 2455305.2984020002186298      14.8146199999999997       0.0334700000000000
 2455305.3165009999647737      14.8283600000000000       0.0354000000000000
 2455305.3279140000231564      14.8353900000000003       0.0312700000000000
 2455305.3437009998597205      14.7869100000000007       0.0327700000000000
 2455305.3616530001163483      14.8049599999999995       0.0296600000000000
 2455305.3775200000964105      14.7964099999999998       0.0286800000000000
 2455305.3910949998535216      14.7918400000000005       0.0294500000000000
 2455305.4090939997695386      14.7806099999999994       0.0282500000000000
 2455305.4270330001600087      14.8002099999999999       0.0284000000000000
 2455305.4433670002035797      14.8105113209881480       0.0286000000000000
 2455305.4686380000784993      14.8280321816395109       0.0281800000000000
 2455305.4823590000160038      14.8111113504625092       0.0289200000000000
 2455305.4961850000545382      14.7591487979827836       0.0293800000000000
 2455305.5099990000016987      14.7806798556211305       0.0303800000000000
 2455305.5215870002284646      14.8144915165014126       0.0302500000000000
 2455305.5353970001451671      14.8015208793639612       0.0312800000000000
 2455305.5490439999848604      14.8871650863378591       0.0303000000000000
 2455305.5627439999952912      14.8146915263262020       0.0316300000000000
 2455305.5764419999904931      14.8136914772022639       0.0321500000000000
 2455305.5901449997909367      14.7746595598950350       0.0332800000000000
 2455305.6038460000418127      14.8254820563734739       0.0337900000000000
 2455307.2962050000205636      14.6976600000000008       0.0419000000000000
 2455307.3098690002225339      14.7031600000000005       0.0418900000000000
 2455307.3191709998063743      14.7788299999999992       0.0469400000000000
 2455307.3328959997743368      14.7805900000000001       0.0422800000000000
 2455307.3466269997879863      14.7299199999999999       0.0360800000000000
 2455307.3625050000846386      14.7766300000000008       0.0348500000000000
 2455307.3928820001892745      14.7571600000000007       0.0292200000000000
 2455307.4130330001935363      14.7852700000000006       0.0293700000000000
 2455307.4289099997840822      14.7605900000000005       0.0297600000000000
 2455307.4537129998207092      14.7415479334015060       0.0301000000000000
 2455307.4696450000628829      14.7590987955265867       0.0291000000000000
 2455308.2861319999210536      14.8239900000000002       0.0449800000000000
 2455308.2972530000843108      14.7771299999999997       0.0452900000000000
 2455308.3058679997920990      14.8351900000000008       0.0444500000000000
 2455308.3154179998673499      14.7990499999999994       0.0408000000000000
 2455308.3218899997882545      14.8571899999999992       0.0408200000000000
 2455308.3313620002008975      14.7755799999999997       0.0394800000000000
 2455308.3408200000412762      14.7760099999999994       0.0387200000000000
 2455308.3524150000885129      14.7936599999999991       0.0373900000000000
 2455308.3640200002118945      14.8249499999999994       0.0357800000000000
 2455308.3786030001938343      14.7607700000000008       0.0352400000000000
 2455308.3879049997776747      14.8131699999999995       0.0343100000000000
 2455308.4016530001536012      14.7613500000000002       0.0334400000000000
 2455308.4175200001336634      14.8112899999999996       0.0314400000000000
 2455308.4338489999063313      14.8220318868958927       0.0277800000000000
 2455308.4591140002012253      14.8115813735507587       0.0274700000000000
 2455308.4728239998221397      14.8100412978998985       0.0288000000000000
 2455308.4866379997693002      14.8170816437324095       0.0294600000000000
 2455309.2805969999171793      14.7729199999999992       0.0475200000000000
 2455309.2895900001749396      14.8342799999999997       0.0473000000000000
 2455309.2960669999010861      14.8324200000000008       0.0474500000000000
 2455309.3025509999133646      14.7521299999999993       0.0472000000000000
 2455309.3090260000899434      14.8283500000000004       0.0461600000000000
 2455309.3155000000260770      14.8688699999999994       0.0458600000000000
 2455310.2756260000169277      14.7390399999999993       0.0558200000000000
 2455310.2824300001375377      14.7555399999999999       0.0543100000000000
 2455310.2867390001192689      14.8976199999999999       0.0539200000000000
 2455310.2910460000857711      14.7324099999999998       0.0543100000000000
 2455310.2953530000522733      14.7443000000000008       0.0543400000000000
 2455310.2996559999883175      14.7513000000000005       0.0526800000000000
 2455310.3039600001648068      14.7604500000000005       0.0524800000000000
 2455310.3082650001160800      14.7191799999999997       0.0512200000000000
 2455310.3125700000673532      14.7772199999999998       0.0505900000000000
 2455310.3168790000490844      14.7943200000000008       0.0507300000000000
 2455310.3211880000308156      14.7899799999999999       0.0501500000000000
 2455310.3254829999059439      14.7818699999999996       0.0499300000000000
 2455310.3297930001281202      14.7425599999999992       0.0485500000000000
 2455310.3340980000793934      14.8194900000000001       0.0497300000000000
 2455310.3405160000547767      14.7760400000000001       0.0480700000000000
 2455310.3469380000606179      14.7639600000000009       0.0480900000000000
 2455310.3533549997955561      14.7601999999999993       0.0471400000000000
 2455310.3597820000723004      14.7510600000000007       0.0474600000000000
 2455310.3692510002292693      14.7542399999999994       0.0474400000000000
 2455310.3756820000708103      14.7645000000000000       0.0455700000000000
 2455310.3850679998286068      14.7544400000000007       0.0461900000000000
 2455310.3944529998116195      14.8338199999999993       0.0448200000000000
 2455310.4059620001353323      14.7669700000000006       0.0445800000000000
 2455310.4174689999781549      14.7998300000000000       0.0447200000000000
 2455310.4294400000944734      14.7651890946913582       0.0413100000000000
 2455310.4460470001213253      14.7793897922512514       0.0395300000000000
 2455310.4576130001805723      14.8048010404904726       0.0387900000000000
 2455310.4691789997741580      14.7917403989318661       0.0404200000000000
 2455310.4828809997998178      14.7695193073980011       0.0394300000000000
 2455311.2719649998471141      14.7873000000000001       0.0676000000000000
 2455311.2765669999644160      14.8360199999999995       0.0679500000000000
 2455311.2786539997905493      14.7792999999999992       0.0673700000000000
 2455311.2807430000975728      14.8904399999999999       0.0675400000000000
 2455311.2828370002098382      14.7602899999999995       0.0694500000000000
 2455311.2849240000359714      14.7725799999999996       0.0688400000000000
 2455311.2870109998621047      14.6879700000000000       0.0659400000000000
 2455311.2890969999134541      14.8435500000000005       0.0671100000000000
 2455311.2911849999800324      14.8011099999999995       0.0650200000000000
 2455311.2932730000466108      14.7621900000000004       0.0654100000000000
 2455311.2953570000827312      14.7876999999999992       0.0638400000000000
 2455311.2974430001340806      14.7831700000000001       0.0638400000000000
 2455311.2995290001854300      14.8292900000000003       0.0648200000000000
 2455311.3016209998168051      14.7855699999999999       0.0653000000000000
 2455311.3037080001085997      14.8349299999999999       0.0640500000000000
 2455311.3057960001751781      14.8685799999999997       0.0635200000000000
 2455311.3078809999860823      14.8771199999999997       0.0634500000000000
 2455311.3099679998122156      14.7789199999999994       0.0634700000000000
 2455311.3120570001192391      14.8067499999999992       0.0636800000000000
 2455311.3141430001705885      14.7683199999999992       0.0630700000000000
 2455311.3162309997715056      14.8642900000000004       0.0591500000000000
 2455311.3183180000633001      14.7538300000000007       0.0615600000000000
 2455311.3204040001146495      14.8595199999999998       0.0597600000000000
 2455311.3224900001659989      14.8105399999999996       0.0618500000000000
 2455311.3245740002021194      14.7698499999999999       0.0607000000000000
 2455311.3266610000282526      14.8061399999999992       0.0598500000000000
 2455311.3287470000796020      14.8029600000000006       0.0603900000000000
 2455311.3308359999209642      14.8045299999999997       0.0610500000000000
 2455311.3329219999723136      14.8451299999999993       0.0613700000000000
 2455311.3350080000236630      14.7762100000000007       0.0592200000000000
 2455311.3370980001054704      14.8500499999999995       0.0595300000000000
 2455311.3391959997825325      14.8117199999999993       0.0591100000000000
 2455311.3412819998338819      14.8093400000000006       0.0599600000000000
 2455311.3433670001104474      14.8100500000000004       0.0600100000000000
 2455311.3454519999213517      14.7620299999999993       0.0593900000000000
 2455311.3475390002131462      14.7786500000000007       0.0581100000000000
 2455311.3518440001644194      14.7734199999999998       0.0571100000000000
 2455311.3561499998904765      14.8470099999999992       0.0572000000000000
 2455311.3604529998265207      14.7875499999999995       0.0569700000000000
 2455311.3647549999877810      14.8126800000000003       0.0569600000000000
 2455311.3690670002251863      14.8585499999999993       0.0558100000000000
 2455311.3733749999664724      14.8222400000000007       0.0553200000000000
 2455311.3776890002191067      14.8021999999999991       0.0556600000000000
 2455318.3098760000430048      14.7907100000000007       0.0629400000000000
 2455318.3278049998916686      14.8183699999999998       0.0615300000000000
 2455318.3436889997683465      14.8310300000000002       0.0589900000000000
 2455318.3711799997836351      14.7974599999999992       0.0573600000000000
 2455318.3849140000529587      14.8292800000000007       0.0572600000000000
 2455318.3966089999303222      14.7882499999999997       0.0579500000000000
 2455324.2463139998726547      14.8668099999999992       0.0384300000000000
 2455324.2644259999506176      14.8076600000000003       0.0375100000000000
 2455324.2758459998294711      14.8102499999999999       0.0363300000000000
 2455324.2916399999521673      14.8029399999999995       0.0353600000000000
 2455324.3095809998922050      14.8332300000000004       0.0349100000000000
 2455324.3254559999331832      14.7833799999999993       0.0348600000000000
 2455324.3390410002321005      14.8501799999999999       0.0339700000000000
 2455324.3570500002242625      14.7853899999999996       0.0333800000000000
 2455324.3749910001643002      14.7728300000000008       0.0326600000000000
 2455324.3913420001044869      14.8122814079375136       0.0312200000000000
 2455324.4166270000860095      14.8023309191543486       0.0315800000000000
 2455324.4303810000419617      14.8349825230508667       0.0310700000000000
 2455324.4441960002295673      14.8422828816556027       0.0318100000000000
 2455324.4580140002071857      14.8049010454028647       0.0315700000000000
 2455324.4696140000596642      14.7981807152900142       0.0317000000000000
 2455324.4834480001591146      14.7914903866508798       0.0311600000000000
 2455324.4971090001054108      14.7969906568325289       0.0333600000000000
 2455324.5108079998753965      14.7934704839162734       0.0324100000000000
 2455324.5245130001567304      14.8091912561445511       0.0344800000000000
 2455324.5382559997960925      14.7828399617288326       0.0356400000000000
 2455324.5519869998097420      14.8151715499056902       0.0338000000000000
 2455330.2277330001816154      14.8345400000000005       0.0468300000000000
 2455330.2459479998797178      14.8242999999999991       0.0459100000000000
 2455330.2573919999413192      14.7901799999999994       0.0434400000000000
